Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link;error
2025-09-20 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;FK Austria Wien;SV Oberbank Ried;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;GENERALI-Arena;Horrplatz 1, 1100 Wien;48.1611885;16.3883313;https://www.oefb.at/bewerbe/Spiel/3865893/?FK-Austria-Wien-vs-SV-Oberbank-Ried;https://www.oefb.at/bewerbe/Spiel/3865893/?FK-Austria-Wien-vs-SV-Oberbank-Ried;
2025-09-14 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;6. Runde;SK Puntigamer Sturm Graz;FK Austria Wien;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865815/?SK-Puntigamer-Sturm-Graz-vs-FK-Austria-Wien;https://www.oefb.at/bewerbe/Spiel/3865815/?SK-Puntigamer-Sturm-Graz-vs-FK-Austria-Wien;
2025-09-21 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;Grazer AK 1902;SK Rapid;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865819/?Grazer-AK-1902-vs-SK-Rapid;https://www.oefb.at/bewerbe/Spiel/3865819/?Grazer-AK-1902-vs-SK-Rapid;
2025-09-20 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;TSV Egger Glas Hartberg;RZ Pellets WAC;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;DATENPOL ARENA;Johann Steinböck Strasse 5, 2344 Maria Enzersdorf, Mit dem Auto über die Südautobahn A2 aus Richtung Wien oder Graz: Bei der Ausfahrt Mödling, Shopping City Süd (Exit 7) von der Autobahn abfahren und den Wegweisern zum Stadion folgen. Bei der ersten Ampel nach der Ausfahrt nach rechts auf die B17 in Richtung Wien abbiegen. Bei der Ampel vor dem XXXLutz nach links auf die B12a abbiegen. Beim nächsten Kreisverkehr über die beschilderte Ausfahrt in die Johann Steinböck Straße zum Stadion fahren. Mit dem Auto über die Außenringautobahn A21 aus Richtung St. Pölten: Bei der Ausfahrt Brunn am Gebirge (Exit 36) von der Autobahn abfahren und den Wegweisern in Richtung Mödling, Maria Enzersdorf nach rechts folgen. Bei der ersten Ampel geradeaus weiter auf die B12a fahren. Bei den nächsten zwei Kreisverkehren jeweils die beschilderte Ausfahrt zum Stadion wählen und in die Johann Steinböck Straße zum Stadion fahren. Mit dem Auto über die Bundesstraße B17 aus Richtung Wien oder Wiener Neustadt: Bei der Ampel beim XXXLutz aus Richtung Wien nach rechts und aus Richtung Wiener Neustadt nach links auf die B12a abbiegen. Beim nächsten Kreisverkehr über die beschilderte Ausfahrt in die Johann Steinböck Straße zum Stadion fahren. Adresse: Johann Steinböck Straße 5b 2344 Maria Enzersdorf Tel.: 02236 / 48710-0;48.098208;16.310427;https://www.oefb.at/bewerbe/Spiel/3865872/?TSV-Egger-Glas-Hartberg-vs-RZ-Pellets-WAC;https://www.oefb.at/bewerbe/Spiel/3865872/?TSV-Egger-Glas-Hartberg-vs-RZ-Pellets-WAC;
2025-09-21 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;SCR Altach;WSG Tirol;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/bewerbe/Spiel/3865844/?SCR-Altach-vs-WSG-Tirol;https://www.oefb.at/bewerbe/Spiel/3865844/?SCR-Altach-vs-WSG-Tirol;
2025-09-20 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;FC Red Bull Salzburg;SK Puntigamer Sturm Graz;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;Red Bull Arena;Stadionstraße 2-3, 5071 Wals-Siezenheim;47.816963;12.997634;https://www.oefb.at/bewerbe/Spiel/3865880/?FC-Red-Bull-Salzburg-vs-SK-Puntigamer-Sturm-Graz;https://www.oefb.at/bewerbe/Spiel/3865880/?FC-Red-Bull-Salzburg-vs-SK-Puntigamer-Sturm-Graz;
2025-09-14 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;6. Runde;SK Rapid;WSG Tirol;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;Allianz Stadion;Gerhard Hanappi Platz 1, 1140 Wien;48.197339;16.265628;https://www.oefb.at/bewerbe/Spiel/3865890/?SK-Rapid-vs-WSG-Tirol;https://www.oefb.at/bewerbe/Spiel/3865890/?SK-Rapid-vs-WSG-Tirol;
2025-09-21 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;7. Runde;LASK;FC Blau Weiss Linz;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;Raiffeisen Arena Linz;Helmut-Köglberger-Platz 1, 4020 Linz, Im Umfeld der Raiffeisen Arena stehen keine weiteren Parkplätze zur Verfügung. Daher ist für die Anreise unbedingt auf die öffentlichen Verkehrsmittel der LINZ AG Linien zurückzugreifen. Die LINZ AG Linien fungieren als Mobilitätspartner des LASK und verstärken an Spieltagen die Taktung zentraler Buslinien. Im Linzer Stadtgebiet stehen jenen LASK-Fans, die mit dem Auto nach Linz anreisen, rund 1300 Garagen-Stellplätze zum vergünstigten Sondertarif von EUR 3,20 zur Verfügung. Der Sondertarif gilt ab drei Stunden vor Spielbeginn bis 5 Uhr früh am Folgetag und wird beim Bezahlen vor der Ausfahrt automatisch angewandt. In folgenden Garagen gibt’s den Sondertarif: - Garage am Bahnhof (Bahnhofsstraße 4-6) - Raiffeisen Garage Südbahnhof (Khevenhüllerstraße 6-10) - City Parkhaus (Betlehemstraße 12) - Garage im Zentrum (Dametzstraße 34-36) - Elisabeth Garage (Elisabethstraße 2);48.29341563191338;14.276776313781738;https://www.oefb.at/bewerbe/Spiel/3865901/?LASK-vs-FC-Blau-Weiss-Linz;https://www.oefb.at/bewerbe/Spiel/3865901/?LASK-vs-FC-Blau-Weiss-Linz;
2025-09-27 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;RZ Pellets WAC;LASK;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;Lavanttal-Arena Wolfsberg;Don-Bosco-Weg 1, 9400 Wolfsberg;46.8251237;14.8501674;https://www.oefb.at/bewerbe/Spiel/3865801/?RZ-Pellets-WAC-vs-LASK;https://www.oefb.at/bewerbe/Spiel/3865801/?RZ-Pellets-WAC-vs-LASK;
2025-10-04 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;Grazer AK 1902;RZ Pellets WAC;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865859/?Grazer-AK-1902-vs-RZ-Pellets-WAC;https://www.oefb.at/bewerbe/Spiel/3865859/?Grazer-AK-1902-vs-RZ-Pellets-WAC;
2025-10-04 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;SV Oberbank Ried;WSG Tirol;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;BWT Oberösterreichische Arena;Volksfestplatz 2, 4910 Ried im Innkreis;48.207801362027205;13.47872257232666;https://www.oefb.at/bewerbe/Spiel/3865871/?SV-Oberbank-Ried-vs-WSG-Tirol;https://www.oefb.at/bewerbe/Spiel/3865871/?SV-Oberbank-Ried-vs-WSG-Tirol;
2025-09-27 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;FC Blau Weiss Linz;SCR Altach;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;Hofmann Personal Stadion;Straßerau 3, 4020 Linz, Google-Maps : https://goo.gl/maps/ReOYM;48.316542;14.2997541;https://www.oefb.at/bewerbe/Spiel/3865851/?FC-Blau-Weiss-Linz-vs-SCR-Altach;https://www.oefb.at/bewerbe/Spiel/3865851/?FC-Blau-Weiss-Linz-vs-SCR-Altach;
2025-09-28 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;SK Rapid;FK Austria Wien;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;Allianz Stadion;Gerhard Hanappi Platz 1, 1140 Wien;48.197339;16.265628;https://www.oefb.at/bewerbe/Spiel/3865908/?SK-Rapid-vs-FK-Austria-Wien;https://www.oefb.at/bewerbe/Spiel/3865908/?SK-Rapid-vs-FK-Austria-Wien;
2025-09-28 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;SK Puntigamer Sturm Graz;TSV Egger Glas Hartberg;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865809/?SK-Puntigamer-Sturm-Graz-vs-TSV-Egger-Glas-Hartberg;https://www.oefb.at/bewerbe/Spiel/3865809/?SK-Puntigamer-Sturm-Graz-vs-TSV-Egger-Glas-Hartberg;
2025-10-05 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;FC Red Bull Salzburg;SK Rapid;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;Red Bull Arena;Stadionstraße 2-3, 5071 Wals-Siezenheim;47.816963;12.997634;https://www.oefb.at/bewerbe/Spiel/3865783/?FC-Red-Bull-Salzburg-vs-SK-Rapid;https://www.oefb.at/bewerbe/Spiel/3865783/?FC-Red-Bull-Salzburg-vs-SK-Rapid;
2025-09-27 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;SV Oberbank Ried;Grazer AK 1902;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;BWT Oberösterreichische Arena;Volksfestplatz 2, 4910 Ried im Innkreis;48.207801362027205;13.47872257232666;https://www.oefb.at/bewerbe/Spiel/3865839/?SV-Oberbank-Ried-vs-Grazer-AK-1902;https://www.oefb.at/bewerbe/Spiel/3865839/?SV-Oberbank-Ried-vs-Grazer-AK-1902;
2025-09-28 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;8. Runde;WSG Tirol;FC Red Bull Salzburg;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;Tivoli Stadion Tirol;Stadionstrasse 1b, 6020 Innsbruck, A12 Inntalautobahn, Abfahrt Innsbruck-Mitte. Beim Kreisverkehr Richtung Innsbruck-Zentrum und nach 350m links abbiegen zur (kostenpflichtigen) Tivoli-Parkgarage.;47.25593196573788;11.41129732131958;https://www.oefb.at/bewerbe/Spiel/3865810/?WSG-Tirol-vs-FC-Red-Bull-Salzburg;https://www.oefb.at/bewerbe/Spiel/3865810/?WSG-Tirol-vs-FC-Red-Bull-Salzburg;
2025-10-04 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;FK Austria Wien;FC Blau Weiss Linz;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;GENERALI-Arena;Horrplatz 1, 1100 Wien;48.1611885;16.3883313;https://www.oefb.at/bewerbe/Spiel/3865790/?FK-Austria-Wien-vs-FC-Blau-Weiss-Linz;https://www.oefb.at/bewerbe/Spiel/3865790/?FK-Austria-Wien-vs-FC-Blau-Weiss-Linz;
2025-10-18 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;RZ Pellets WAC;SV Oberbank Ried;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;Lavanttal-Arena Wolfsberg;Don-Bosco-Weg 1, 9400 Wolfsberg;46.8251237;14.8501674;https://www.oefb.at/bewerbe/Spiel/3865822/?RZ-Pellets-WAC-vs-SV-Oberbank-Ried;https://www.oefb.at/bewerbe/Spiel/3865822/?RZ-Pellets-WAC-vs-SV-Oberbank-Ried;
2025-10-19 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;FC Blau Weiss Linz;SK Puntigamer Sturm Graz;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;Hofmann Personal Stadion;Straßerau 3, 4020 Linz, Google-Maps : https://goo.gl/maps/ReOYM;48.316542;14.2997541;https://www.oefb.at/bewerbe/Spiel/3865857/?FC-Blau-Weiss-Linz-vs-SK-Puntigamer-Sturm-Graz;https://www.oefb.at/bewerbe/Spiel/3865857/?FC-Blau-Weiss-Linz-vs-SK-Puntigamer-Sturm-Graz;
2025-10-05 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;LASK;TSV Egger Glas Hartberg;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;Raiffeisen Arena Linz;Helmut-Köglberger-Platz 1, 4020 Linz, Im Umfeld der Raiffeisen Arena stehen keine weiteren Parkplätze zur Verfügung. Daher ist für die Anreise unbedingt auf die öffentlichen Verkehrsmittel der LINZ AG Linien zurückzugreifen. Die LINZ AG Linien fungieren als Mobilitätspartner des LASK und verstärken an Spieltagen die Taktung zentraler Buslinien. Im Linzer Stadtgebiet stehen jenen LASK-Fans, die mit dem Auto nach Linz anreisen, rund 1300 Garagen-Stellplätze zum vergünstigten Sondertarif von EUR 3,20 zur Verfügung. Der Sondertarif gilt ab drei Stunden vor Spielbeginn bis 5 Uhr früh am Folgetag und wird beim Bezahlen vor der Ausfahrt automatisch angewandt. In folgenden Garagen gibt’s den Sondertarif: - Garage am Bahnhof (Bahnhofsstraße 4-6) - Raiffeisen Garage Südbahnhof (Khevenhüllerstraße 6-10) - City Parkhaus (Betlehemstraße 12) - Garage im Zentrum (Dametzstraße 34-36) - Elisabeth Garage (Elisabethstraße 2);48.29341563191338;14.276776313781738;https://www.oefb.at/bewerbe/Spiel/3865806/?LASK-vs-TSV-Egger-Glas-Hartberg;https://www.oefb.at/bewerbe/Spiel/3865806/?LASK-vs-TSV-Egger-Glas-Hartberg;
2025-10-19 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;SK Rapid;LASK;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;Allianz Stadion;Gerhard Hanappi Platz 1, 1140 Wien;48.197339;16.265628;https://www.oefb.at/bewerbe/Spiel/3865853/?SK-Rapid-vs-LASK;https://www.oefb.at/bewerbe/Spiel/3865853/?SK-Rapid-vs-LASK;
2025-10-25 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;SCR Altach;TSV Egger Glas Hartberg;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/bewerbe/Spiel/3865878/?SCR-Altach-vs-TSV-Egger-Glas-Hartberg;https://www.oefb.at/bewerbe/Spiel/3865878/?SCR-Altach-vs-TSV-Egger-Glas-Hartberg;
2025-10-18 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;Grazer AK 1902;TSV Egger Glas Hartberg;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865824/?Grazer-AK-1902-vs-TSV-Egger-Glas-Hartberg;https://www.oefb.at/bewerbe/Spiel/3865824/?Grazer-AK-1902-vs-TSV-Egger-Glas-Hartberg;
2025-10-19 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;FC Red Bull Salzburg;SCR Altach;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;Red Bull Arena;Stadionstraße 2-3, 5071 Wals-Siezenheim;47.816963;12.997634;https://www.oefb.at/bewerbe/Spiel/3865868/?FC-Red-Bull-Salzburg-vs-SCR-Altach;https://www.oefb.at/bewerbe/Spiel/3865868/?FC-Red-Bull-Salzburg-vs-SCR-Altach;
2025-10-05 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;9. Runde;SCR Altach;SK Puntigamer Sturm Graz;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/bewerbe/Spiel/3865856/?SCR-Altach-vs-SK-Puntigamer-Sturm-Graz;https://www.oefb.at/bewerbe/Spiel/3865856/?SCR-Altach-vs-SK-Puntigamer-Sturm-Graz;
2025-10-25 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;WSG Tirol;FC Blau Weiss Linz;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;Tivoli Stadion Tirol;Stadionstrasse 1b, 6020 Innsbruck, A12 Inntalautobahn, Abfahrt Innsbruck-Mitte. Beim Kreisverkehr Richtung Innsbruck-Zentrum und nach 350m links abbiegen zur (kostenpflichtigen) Tivoli-Parkgarage.;47.25593196573788;11.41129732131958;https://www.oefb.at/bewerbe/Spiel/3865852/?WSG-Tirol-vs-FC-Blau-Weiss-Linz;https://www.oefb.at/bewerbe/Spiel/3865852/?WSG-Tirol-vs-FC-Blau-Weiss-Linz;
2025-10-18 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;10. Runde;WSG Tirol;FK Austria Wien;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;Tivoli Stadion Tirol;Stadionstrasse 1b, 6020 Innsbruck, A12 Inntalautobahn, Abfahrt Innsbruck-Mitte. Beim Kreisverkehr Richtung Innsbruck-Zentrum und nach 350m links abbiegen zur (kostenpflichtigen) Tivoli-Parkgarage.;47.25593196573788;11.41129732131958;https://www.oefb.at/bewerbe/Spiel/3865814/?WSG-Tirol-vs-FK-Austria-Wien;https://www.oefb.at/bewerbe/Spiel/3865814/?WSG-Tirol-vs-FK-Austria-Wien;
2025-10-26 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;SV Oberbank Ried;SK Rapid;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;BWT Oberösterreichische Arena;Volksfestplatz 2, 4910 Ried im Innkreis;48.207801362027205;13.47872257232666;https://www.oefb.at/bewerbe/Spiel/3865867/?SV-Oberbank-Ried-vs-SK-Rapid;https://www.oefb.at/bewerbe/Spiel/3865867/?SV-Oberbank-Ried-vs-SK-Rapid;
2025-10-26 14:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;SK Puntigamer Sturm Graz;RZ Pellets WAC;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865896/?SK-Puntigamer-Sturm-Graz-vs-RZ-Pellets-WAC;https://www.oefb.at/bewerbe/Spiel/3865896/?SK-Puntigamer-Sturm-Graz-vs-RZ-Pellets-WAC;
2025-10-26 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;FK Austria Wien;FC Red Bull Salzburg;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;GENERALI-Arena;Horrplatz 1, 1100 Wien;48.1611885;16.3883313;https://www.oefb.at/bewerbe/Spiel/3865782/?FK-Austria-Wien-vs-FC-Red-Bull-Salzburg;https://www.oefb.at/bewerbe/Spiel/3865782/?FK-Austria-Wien-vs-FC-Red-Bull-Salzburg;
2025-11-01 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;12. Runde;TSV Egger Glas Hartberg;FK Austria Wien;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM/Kader/;DATENPOL ARENA;Johann Steinböck Strasse 5, 2344 Maria Enzersdorf, Mit dem Auto über die Südautobahn A2 aus Richtung Wien oder Graz: Bei der Ausfahrt Mödling, Shopping City Süd (Exit 7) von der Autobahn abfahren und den Wegweisern zum Stadion folgen. Bei der ersten Ampel nach der Ausfahrt nach rechts auf die B17 in Richtung Wien abbiegen. Bei der Ampel vor dem XXXLutz nach links auf die B12a abbiegen. Beim nächsten Kreisverkehr über die beschilderte Ausfahrt in die Johann Steinböck Straße zum Stadion fahren. Mit dem Auto über die Außenringautobahn A21 aus Richtung St. Pölten: Bei der Ausfahrt Brunn am Gebirge (Exit 36) von der Autobahn abfahren und den Wegweisern in Richtung Mödling, Maria Enzersdorf nach rechts folgen. Bei der ersten Ampel geradeaus weiter auf die B12a fahren. Bei den nächsten zwei Kreisverkehren jeweils die beschilderte Ausfahrt zum Stadion wählen und in die Johann Steinböck Straße zum Stadion fahren. Mit dem Auto über die Bundesstraße B17 aus Richtung Wien oder Wiener Neustadt: Bei der Ampel beim XXXLutz aus Richtung Wien nach rechts und aus Richtung Wiener Neustadt nach links auf die B12a abbiegen. Beim nächsten Kreisverkehr über die beschilderte Ausfahrt in die Johann Steinböck Straße zum Stadion fahren. Adresse: Johann Steinböck Straße 5b 2344 Maria Enzersdorf Tel.: 02236 / 48710-0;48.098208;16.310427;https://www.oefb.at/bewerbe/Spiel/3865903/?TSV-Egger-Glas-Hartberg-vs-FK-Austria-Wien;https://www.oefb.at/bewerbe/Spiel/3865903/?TSV-Egger-Glas-Hartberg-vs-FK-Austria-Wien;
2025-10-25 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;11. Runde;LASK;Grazer AK 1902;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;Raiffeisen Arena Linz;Helmut-Köglberger-Platz 1, 4020 Linz, Im Umfeld der Raiffeisen Arena stehen keine weiteren Parkplätze zur Verfügung. Daher ist für die Anreise unbedingt auf die öffentlichen Verkehrsmittel der LINZ AG Linien zurückzugreifen. Die LINZ AG Linien fungieren als Mobilitätspartner des LASK und verstärken an Spieltagen die Taktung zentraler Buslinien. Im Linzer Stadtgebiet stehen jenen LASK-Fans, die mit dem Auto nach Linz anreisen, rund 1300 Garagen-Stellplätze zum vergünstigten Sondertarif von EUR 3,20 zur Verfügung. Der Sondertarif gilt ab drei Stunden vor Spielbeginn bis 5 Uhr früh am Folgetag und wird beim Bezahlen vor der Ausfahrt automatisch angewandt. In folgenden Garagen gibt’s den Sondertarif: - Garage am Bahnhof (Bahnhofsstraße 4-6) - Raiffeisen Garage Südbahnhof (Khevenhüllerstraße 6-10) - City Parkhaus (Betlehemstraße 12) - Garage im Zentrum (Dametzstraße 34-36) - Elisabeth Garage (Elisabethstraße 2);48.29341563191338;14.276776313781738;https://www.oefb.at/bewerbe/Spiel/3865825/?LASK-vs-Grazer-AK-1902;https://www.oefb.at/bewerbe/Spiel/3865825/?LASK-vs-Grazer-AK-1902;
2025-11-01 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;12. Runde;FC Blau Weiss Linz;LASK;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM/Kader/;Hofmann Personal Stadion;Straßerau 3, 4020 Linz, Google-Maps : https://goo.gl/maps/ReOYM;48.316542;14.2997541;https://www.oefb.at/bewerbe/Spiel/3865889/?FC-Blau-Weiss-Linz-vs-LASK;https://www.oefb.at/bewerbe/Spiel/3865889/?FC-Blau-Weiss-Linz-vs-LASK;
2025-11-01 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;12. Runde;Grazer AK 1902;SCR Altach;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/3865846/?Grazer-AK-1902-vs-SCR-Altach;https://www.oefb.at/bewerbe/Spiel/3865846/?Grazer-AK-1902-vs-SCR-Altach;
