href,source_url,first_seen_utc
https://www.oefb.at/bewerbe/Spiel/3920302/?FCM-Traiskirchen-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920549/?SV-Kloecher-Bau-Oberwart-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920411/?FC-Marchfeld-Donauauen-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920516/?SV-Leobendorf-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920322/?SV-druckmittel-at-Gloggnitz-vs-Retz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920501/?SC-Neusiedl-am-See-1919-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920294/?FCM-Traiskirchen-vs-SV-Kloecher-Bau-Oberwart,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920315/?SG-Kremser-SC-Rehberg-KM-I-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920323/?SC-ESV-Parndorf-1919-vs-TWL-Elektra,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920349/?FavAC-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920475/?SR-Donaufeld-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920392/?Wiener-Viktoria-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920307/?Sportunion-Mauer-vs-SV-druckmittel-at-Gloggnitz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920470/?SC-Neusiedl-am-See-1919-vs-FCM-Traiskirchen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920493/?SV-Kloecher-Bau-Oberwart-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920413/?FC-Marchfeld-Donauauen-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920402/?TWL-Elektra-vs-SR-Donaufeld,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920327/?SV-Donau-vs-SG-Kremser-SC-Rehberg-KM-I,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920325/?SV-Leobendorf-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
