Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link
2026-03-22 18:00:00;DSG LIGA;Mann;14. Runde;DSG Klosterneuburg;Dsg AFC Hietzing;https://vereine.oefb.at/DsgOlympiqueKlosterneuburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgAfcHietzing/Mannschaften/Saison-2025-26/KM/Kader/;Sportanlage Happyland/ Klosterneuburg;In der Au 2-4, 3400 Klosterneuburg, Von Tulln kommend entweder über Wördern & Kritzendorf, dann Umfahrungsstraße und erste Ausfahrt (Happyland angeschrieben) oder Wördern & Maria Gugging, dann bis Bahnhof Kierling, unter der Unterführung durch und dann nach Brücke (über Umfahrung) rechts zum Happyland zufahren., , Von Wien kommend nicht über Umfahrungsstraße fahren, sondern am Bahnhof Weidling vorbei, nach großem Billa rechts über Bahnübergang, nächste Möglichkeit links, am ÖAMTC vorbei, Straßenverlauf folgen (Linkskurve beim Strandbad-Parkplatz), bis Happyland linker Hand (neben Hotel Parkplatz) kommt!, ACHTUNG!! DER HOTELPARKPLATZ STEHT NICHT MEHR ZUR VERFÜGUNG!!!;48.30783591891584;16.331580376572674;https://www.oefb.at/bewerbe/Spiel/3871258/?DSG-Klosterneuburg-vs-Dsg-AFC-Hietzing;https://www.oefb.at/bewerbe/Spiel/3871258/?DSG-Klosterneuburg-vs-Dsg-AFC-Hietzing
2025-09-16 20:15:00;DSG Senioren 1B;Mann;1. Runde;DSG Rudolfsheim I.F. Sen.;DSG Leon Guarani Sen.;https://vereine.oefb.at/DsgRudolfsheimIF/Mannschaften/Saison-2025-26/KM-Sen--1/Kader/;https://vereine.oefb.at/DsgSkLeonGuarani/Mannschaften/Saison-2025-26/KM-Sen-/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945947/?DSG-Rudolfsheim-I-F-Sen-vs-DSG-Leon-Guarani-Sen-;https://www.oefb.at/bewerbe/Spiel/3945947/?DSG-Rudolfsheim-I-F-Sen-vs-DSG-Leon-Guarani-Sen-
2026-06-07 14:30:00;A-LIGA U17;Mann;22. Runde;Cro - Vienna;ASV 13;https://vereine.oefb.at/SkCro-Vienna/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/ASV13/Mannschaften/Saison-2025-26/U17/Kader/;Gem.Wien 10, Eibesbrunnerg.;Eibesbrunnergasse 13, 1100 Wien;48.16619991249413;16.336755752563477;https://www.oefb.at/bewerbe/Spiel/3883075/?Cro-Vienna-vs-ASV-13;https://www.oefb.at/bewerbe/Spiel/3883075/?Cro-Vienna-vs-ASV-13
2026-05-16 17:00:00;ADMIRAL Bundesliga - Qualifikationsgruppe;Mann;32. Runde;FC Blau Weiss Linz;Grazer AK 1902;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;Hofmann Personal Stadion;Straßerau 3, 4020 Linz, Google-Maps : https://goo.gl/maps/ReOYM;48.316542;14.2997541;https://www.oefb.at/bewerbe/Spiel/4037085/?FC-Blau-Weiss-Linz-vs-Grazer-AK-1902;https://www.oefb.at/bewerbe/Spiel/4037085/?FC-Blau-Weiss-Linz-vs-Grazer-AK-1902
2025-10-26 13:30:00;C-LIGA U13 A;Mann;9. Runde;SU Schönbrunn;Ankerbrot;https://vereine.oefb.at/SuSchoenbrunn/Mannschaften/Saison-2025-26/U13/Kader/;https://vereine.oefb.at/KsvAnkerbrotMonteLaa/Mannschaften/Saison-2025-26/U13/Kader/;Sportunion Schönbrunn;Hervicusg. 13-15, 1120 Wien;48.166628;16.304792;https://www.oefb.at/bewerbe/Spiel/3894971/?SU-Schoenbrunn-vs-Ankerbrot;https://www.oefb.at/bewerbe/Spiel/3894971/?SU-Schoenbrunn-vs-Ankerbrot
2026-04-11 13:00:00;WFV-LIGA U14 B;Mann;15. Runde;Schwechat SV B;LAC - Inter B;https://vereine.oefb.at/SvSchwechat/Mannschaften/Saison-2025-26/U14-B/Kader/;https://vereine.oefb.at/LandstrasserAthletikClub/Mannschaften/Saison-2025-26/U14-B/Kader/;Schwechat Stadion;Franz Schuster Str. 1-3, 2320 Schwechat;48.128727;16.467834;https://www.oefb.at/bewerbe/Spiel/3888498/?Schwechat-SV-B-vs-LAC-Inter-B;https://www.oefb.at/bewerbe/Spiel/3888498/?Schwechat-SV-B-vs-LAC-Inter-B
2026-04-26 09:00:00;WFV-LIGA U11 A;Mann;21. Runde;FAC Wien A;Post SV A;https://vereine.oefb.at/FloridsdorferAC/Mannschaften/Saison-2025-26/U11-A/Kader/;https://vereine.oefb.at/PostSvWien/Mannschaften/Saison-2025-26/U11-A/Kader/;FAC-Platz;Hopfengasse 8, 1210 Wien, Aufgrund der begrenzten Parkplatzanzahl wird eine Anreise mit öffentlichen Verkehrsmitteln empfohlen. Sollten Sie mit dem Auto anreisen, nehmen Sie von der A22 beim Knoten Floridsdorf die Ausfahrt in Richtung B7 - Brno/Tschechien/Mistelbach/Prager Straße und direkt später die Ausfahrt in Richtung B3-Prager Straße. Biegen Sie links auf die Prager Straße ab und folgen Sie ihr etwa 500 Meter, dann biegen Sie rechts in die Koloniestraße ein. Nach 600 Meter biegen Sie links in die Lokomotivgasse und danach noch einmal links in die Hopfengasse ein. Nach etwa 300 Metern sind Sie am Ziel.;48.269916;16.3925;https://www.oefb.at/bewerbe/Spiel/3908026/?FAC-Wien-A-vs-Post-SV-A;https://www.oefb.at/bewerbe/Spiel/3908026/?FAC-Wien-A-vs-Post-SV-A
2026-05-17 09:30:00;A-LIGA U10 A;Mann;20. Runde;Gerasdorf Stammersdorf A;SR Donaufeld;https://vereine.oefb.at/SvGerasdorfStammersdorf/Mannschaften/Saison-2025-26/U10-A/Kader/;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/U10/Kader/;Gerasdorf;Teichg. 1, 2201 Gerasdorf;48.300609;16.465215;https://www.oefb.at/bewerbe/Spiel/3914296/?Gerasdorf-Stammersdorf-A-vs-SR-Donaufeld;https://www.oefb.at/bewerbe/Spiel/3914296/?Gerasdorf-Stammersdorf-A-vs-SR-Donaufeld
2026-04-08 19:30:00;WFV JUGENDCUP U16;Mann;2. Runde;Stadlau;Marswiese;https://vereine.oefb.at/FCSTADLAU/Mannschaften/Saison-2025-26/U16/Kader/;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/U16/Kader/;Stadlau;Erzherzog Karl Str. 108, 1220 Wien;48.230244;16.450798;https://www.oefb.at/bewerbe/Spiel/4034244/?Stadlau-vs-Marswiese;https://www.oefb.at/bewerbe/Spiel/4034244/?Stadlau-vs-Marswiese
2026-06-06 09:00:00;A-LIGA U7/1B FJ 2026;Mann;24. Runde;Essling D;Donau B;https://vereine.oefb.at/SvEssling/Mannschaften/Saison-2025-26/U07-D/Kader/;https://vereine.oefb.at/SVDonau/Mannschaften/Saison-2025-26/U07-B/Kader/;Essling;Kirschenallee 2-4, 1220 Wien;48.214036;16.519334;https://www.oefb.at/bewerbe/Spiel/3987689/?Essling-D-vs-Donau-B;https://www.oefb.at/bewerbe/Spiel/3987689/?Essling-D-vs-Donau-B
2026-05-16 17:00:00;ADMIRAL Bundesliga - Qualifikationsgruppe;Mann;32. Runde;RZ Pellets WAC;WSG Tirol;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;Lavanttal-Arena  Wolfsberg;Don-Bosco-Weg 1, 9400 Wolfsberg;46.8251237;14.8501674;https://www.oefb.at/bewerbe/Spiel/4037093/?RZ-Pellets-WAC-vs-WSG-Tirol;https://www.oefb.at/bewerbe/Spiel/4037093/?RZ-Pellets-WAC-vs-WSG-Tirol
2026-03-07 12:00:00;Oberliga A;Mann;26. Runde;Sportunion Mauer 1b;Wiener Akademik;https://vereine.oefb.at/SportunionMauer/Mannschaften/Saison-2025-26/KM-1b/Kader/;https://vereine.oefb.at/FvWienerAkademik/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3882205/?Sportunion-Mauer-1b-vs-Wiener-Akademik;https://www.oefb.at/bewerbe/Spiel/3882205/?Sportunion-Mauer-1b-vs-Wiener-Akademik
2026-03-22 16:00:00;DSG LIGA;Mann;14. Runde;DSG Dynama*Dynamo Donau FC;Dsg Spice Balls;https://vereine.oefb.at/DynamoDonau/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgSpiceBalls/Mannschaften/Saison-2025-26/KM/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/bewerbe/Spiel/3871333/?DSG-Dynama-Dynamo-Donau-FC-vs-Dsg-Spice-Balls;https://www.oefb.at/bewerbe/Spiel/3871333/?DSG-Dynama-Dynamo-Donau-FC-vs-Dsg-Spice-Balls
2026-03-22 18:00:00;1. ÖFB Futsal Liga - Relegation;Mann;6. Runde;Tango Futsal Club Vienna;Steir. Futsal Club Podrinje Graz;https://vereine.oefb.at/TangoFutsalClubVienna/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FKPodrinjeGraz/Mannschaften/Saison-2025-26/KM/Kader/;Sporthalle Kurt Kucera (PAHO);Jura Soyfer Gasse 3, 1100 Wien;48.146999;16.392684;https://www.oefb.at/bewerbe/Spiel/4006581/?Tango-Futsal-Club-Vienna-vs-Steir-Futsal-Club-Podrinje-Graz;https://www.oefb.at/bewerbe/Spiel/4006581/?Tango-Futsal-Club-Vienna-vs-Steir-Futsal-Club-Podrinje-Graz
2025-09-15 20:15:00;DSG Senioren 1B;Mann;1. Runde;DSG Dynama*Dynamo Donau FC;DSG Idee Sen.;https://vereine.oefb.at/DynamoDonau/Mannschaften/Saison-2025-26/KM-Sen--1/Kader/;https://vereine.oefb.at/IDEE/Mannschaften/Saison-2025-26/KM-Sen-/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945965/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Idee-Sen-;https://www.oefb.at/bewerbe/Spiel/3945965/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Idee-Sen-
2025-12-29 13:41:00;Freundschaftsspiel;Mann;1. Runde;Stadlau;Dinamo Helfort;https://vereine.oefb.at/FCSTADLAU/Mannschaften/Saison-2025-26/U15/Kader/;https://vereine.oefb.at/SVDinamoHelfort/Mannschaften/Saison-2025-26/U15/Kader/;Sporthalle Hopsagasse;Hopsagasse 3, 1200 Wien;48.246592;16.371716;https://www.oefb.at/bewerbe/Spiel/3986292/?Stadlau-U15-vs-Dinamo-Helfort-U15;https://www.oefb.at/bewerbe/Spiel/3986292/?Stadlau-U15-vs-Dinamo-Helfort-U15
2026-05-16 17:00:00;ADMIRAL Bundesliga - Qualifikationsgruppe;Mann;32. Runde;SCR Altach;SV Oberbank Ried;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/bewerbe/Spiel/4037083/?SCR-Altach-vs-SV-Oberbank-Ried;https://www.oefb.at/bewerbe/Spiel/4037083/?SCR-Altach-vs-SV-Oberbank-Ried
2026-06-07 16:00:00;A-LIGA U17;Mann;22. Runde;DSG SUSA Vienna;Slovan HAC;https://vereine.oefb.at/FcSusaVienna/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/SkSlovanHacSanRaphael/Mannschaften/Saison-2025-26/U17/Kader/;Leopoldau;Eipeldauerstr. 6, 1210 Wien;48.262302;16.435964;https://www.oefb.at/bewerbe/Spiel/3883336/?DSG-SUSA-Vienna-vs-Slovan-HAC;https://www.oefb.at/bewerbe/Spiel/3883336/?DSG-SUSA-Vienna-vs-Slovan-HAC
2025-10-18 11:15:00;A-LIGA U8 1A;Mann;8. Runde;Wienerberg 1921 A;Stadlau C;https://vereine.oefb.at/sv-wienerberg1921/Mannschaften/Saison-2025-26/U08-A/Kader/;https://vereine.oefb.at/FCSTADLAU/Mannschaften/Saison-2025-26/U08-C/Kader/;Wienerberg Arena;"Computerstr. 3, 1100 Wien, Stadtauswärts: B17 Triesterstraße, rechts einbiegen in die Computerstraße;, Stadteinwärts: B17 Triesterstraße, links einbiegen in die Computerstraße;, Parkplätze: in der Computerstraße bzw. hinter der BP-Tankstelle auf der Triesterstraße";48.157919;16.3396;https://www.oefb.at/bewerbe/Spiel/3906772/?Wienerberg-1921-A-vs-Stadlau-C;https://www.oefb.at/bewerbe/Spiel/3906772/?Wienerberg-1921-A-vs-Stadlau-C
2026-03-14 08:45:00;B-LIGA U9 A;Mann;12. Runde;Slovan HAC A;1210 Wien A;https://vereine.oefb.at/SkSlovanHacSanRaphael/Mannschaften/Saison-2025-26/U09-A/Kader/;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/U09-A/Kader/;Slovan HAC;Steinbruchstr. 5a, 1140 Wien;48.204405;16.305012;https://www.oefb.at/bewerbe/Spiel/3905855/?Slovan-HAC-A-vs-1210-Wien-A;https://www.oefb.at/bewerbe/Spiel/3905855/?Slovan-HAC-A-vs-1210-Wien-A
2026-04-11 12:30:00;WFV-LIGA U14 B;Mann;15. Runde;Wiener Sport - Club B;Donau B;https://vereine.oefb.at/WienerSportclub/Mannschaften/Saison-2025-26/U14-B/Kader/;https://vereine.oefb.at/SVDonau/Mannschaften/Saison-2025-26/U14-B/Kader/;Trainingszentrum Wr. Sportklub;Erdbrustgasse 4-18, 1160 Wien;48.215234;16.303975;https://www.oefb.at/bewerbe/Spiel/3888477/?Wiener-Sport-Club-B-vs-Donau-B;https://www.oefb.at/bewerbe/Spiel/3888477/?Wiener-Sport-Club-B-vs-Donau-B
2025-10-26 12:30:00;C-LIGA U13 A;Mann;9. Runde;Wiener Akademik A;Inzersdorf;https://vereine.oefb.at/FvWienerAkademik/Mannschaften/Saison-2025-26/U13-A/Kader/;https://vereine.oefb.at/FcInzersdorf/Mannschaften/Saison-2025-26/U13/Kader/;Helfort;Kendlerstr. 42, 1160 Wien, Koppstrasse - Paltaufgasse- Kendlerstrasse, Öffentliche Parkplätze nur wenige vorhanden!, In der Helfort15 Arena besteht keine Parkmöglichkeit!;48.205946;16.310258;https://www.oefb.at/bewerbe/Spiel/3895041/?Wiener-Akademik-A-vs-Inzersdorf;https://www.oefb.at/bewerbe/Spiel/3895041/?Wiener-Akademik-A-vs-Inzersdorf
2025-10-13 17:00:00;A-LIGA U7/1A HERBST 2025;Mann;8. Runde;Schwechat SV A;Kapellerfeld A;https://vereine.oefb.at/SvSchwechat/Mannschaften/Saison-2025-26/U07-A/Kader/;https://vereine.oefb.at/FcKapellerfeld/Mannschaften/Saison-2025-26/U07-A/Kader/;Schwechat Stadion;Franz Schuster Str. 1-3, 2320 Schwechat;48.128727;16.467834;https://www.oefb.at/bewerbe/Spiel/3907205/?Schwechat-SV-A-vs-Kapellerfeld-A;https://www.oefb.at/bewerbe/Spiel/3907205/?Schwechat-SV-A-vs-Kapellerfeld-A
2026-04-26 11:00:00;WFV-LIGA U11 A;Mann;21. Runde;1.Simmeringer SC A;Wiener Sport - Club A;https://vereine.oefb.at/1SimmeringerSportclub/Mannschaften/Saison-2025-26/U11-A/Kader/;https://vereine.oefb.at/WienerSportclub/Mannschaften/Saison-2025-26/U11-A/Kader/;Simmering;Simmeringer Hauptstr. 207-211, 1110 Wien;48.165064;16.425843;https://www.oefb.at/bewerbe/Spiel/3907970/?1-Simmeringer-SC-A-vs-Wiener-Sport-Club-A;https://www.oefb.at/bewerbe/Spiel/3907970/?1-Simmeringer-SC-A-vs-Wiener-Sport-Club-A
2026-05-17 09:00:00;A-LIGA U10 A;Mann;20. Runde;Wienerberg 1921 A;Marswiese;https://vereine.oefb.at/sv-wienerberg1921/Mannschaften/Saison-2025-26/U10-A/Kader/;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/U10/Kader/;Wienerberg Arena;"Computerstr. 3, 1100 Wien, Stadtauswärts: B17 Triesterstraße, rechts einbiegen in die Computerstraße;, Stadteinwärts: B17 Triesterstraße, links einbiegen in die Computerstraße;, Parkplätze: in der Computerstraße bzw. hinter der BP-Tankstelle auf der Triesterstraße";48.157919;16.3396;https://www.oefb.at/bewerbe/Spiel/3914262/?Wienerberg-1921-A-vs-Marswiese;https://www.oefb.at/bewerbe/Spiel/3914262/?Wienerberg-1921-A-vs-Marswiese
2026-02-15 19:45:00;1. ÖFB Futsal Liga - Relegation;Mann;1. Runde;Tango Futsal Club Vienna;FC Seestadt;https://vereine.oefb.at/TangoFutsalClubVienna/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Fcseestadt/Mannschaften/Saison-2025-26/KM/Kader/;Rundhalle Simmering (FloHe);Florian Hedorfer Straße 24, 1110 Wien;48.167268;16.431976;https://www.oefb.at/bewerbe/Spiel/4006571/?Tango-Futsal-Club-Vienna-vs-FC-Seestadt;https://www.oefb.at/bewerbe/Spiel/4006571/?Tango-Futsal-Club-Vienna-vs-FC-Seestadt
2026-03-22 16:00:00;DSG LIGA;Mann;14. Runde;DSG Semper Victoria;DSG Sektion Westside;https://vereine.oefb.at/DSGSemperVictoria/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SektionWESTSIDE/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871266/?DSG-Semper-Victoria-vs-DSG-Sektion-Westside;https://www.oefb.at/bewerbe/Spiel/3871266/?DSG-Semper-Victoria-vs-DSG-Sektion-Westside
2025-08-31 17:00:00;Oberliga A;Mann;1. Runde;FCK Wien;Liesing ASK;https://vereine.oefb.at/FckWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/LiesingASK/Mannschaften/Saison-2025-26/KM/Kader/;Simmering;Simmeringer Hauptstr. 207-211, 1110 Wien;48.165064;16.425843;https://www.oefb.at/bewerbe/Spiel/3882077/?FCK-Wien-vs-Liesing-ASK;https://www.oefb.at/bewerbe/Spiel/3882077/?FCK-Wien-vs-Liesing-ASK
2025-09-15 20:15:00;DSG Senioren 1B;Mann;1. Runde;DSG Manner Titans Sen.;DSG Wien Wanderers FC Sen.;https://vereine.oefb.at/DsgMannerTitans/Mannschaften/Saison-2025-26/KM-Sen--1/Kader/;https://vereine.oefb.at/Dsgwienwanderersfc/Mannschaften/Saison-2025-26/KM-Sen-/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945949/?DSG-Manner-Titans-Sen-vs-DSG-Wien-Wanderers-FC-Sen-;https://www.oefb.at/bewerbe/Spiel/3945949/?DSG-Manner-Titans-Sen-vs-DSG-Wien-Wanderers-FC-Sen-
2026-05-30 12:00:00;B-LIGA U17;Mann;21. Runde;Wiener Viktoria;Marianum;https://vereine.oefb.at/WienerViktoria/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/U17/Kader/;Wr. Viktoria;Oswaldg. 34, 1120 Wien;48.167696;16.324931;https://www.oefb.at/bewerbe/Spiel/3883360/?Wiener-Viktoria-vs-Marianum;https://www.oefb.at/bewerbe/Spiel/3883360/?Wiener-Viktoria-vs-Marianum
2026-03-22 13:00:00;1. ÖFB Futsal Liga - Relegation;Mann;6. Runde;Panthera Graz;FC Seestadt;https://vereine.oefb.at/scorepantheragraz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Fcseestadt/Mannschaften/Saison-2025-26/KM/Kader/;ASKÖ Sportcenter Eggenberg (Halle);Schloßstraße 20, 8020 Graz;47.07339545642946;15.396233797073362;https://www.oefb.at/bewerbe/Spiel/4006578/?Panthera-Graz-vs-FC-Seestadt;https://www.oefb.at/bewerbe/Spiel/4006578/?Panthera-Graz-vs-FC-Seestadt
2026-04-11 09:00:00;WFV-LIGA U14 B;Mann;15. Runde;Red Star Penzing B;Post SV B;https://vereine.oefb.at/ScRedStarPenzing/Mannschaften/Saison-2025-26/U14-B/Kader/;https://vereine.oefb.at/PostSvWien/Mannschaften/Saison-2025-26/U14-B/Kader/;Red Star Auto;Kendlerstrasse 38, 1160 Wien;48.20384;16.309532;https://www.oefb.at/bewerbe/Spiel/3888249/?Red-Star-Penzing-B-vs-Post-SV-B;https://www.oefb.at/bewerbe/Spiel/3888249/?Red-Star-Penzing-B-vs-Post-SV-B
2025-10-26 10:00:00;C-LIGA U13 A;Mann;9. Runde;Elite;SC Großfeld;https://vereine.oefb.at/ScElite/Mannschaften/Saison-2025-26/U13/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/U13/Kader/;Leopoldau;Eipeldauerstr. 6, 1210 Wien;48.262302;16.435964;https://www.oefb.at/bewerbe/Spiel/3895027/?Elite-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3895027/?Elite-vs-SC-Grossfeld
2026-04-26 10:40:00;WFV-LIGA U11 A;Mann;21. Runde;TWL Elektra A;LAC - Inter A;https://vereine.oefb.at/TWLElektra/Mannschaften/Saison-2025-26/U11-A/Kader/;https://vereine.oefb.at/LandstrasserAthletikClub/Mannschaften/Saison-2025-26/U11-A/Kader/;Rax-Platz;Raxstr. 3, 1100 Wien;48.165093;16.365973;https://www.oefb.at/bewerbe/Spiel/3907913/?TWL-Elektra-A-vs-LAC-Inter-A;https://www.oefb.at/bewerbe/Spiel/3907913/?TWL-Elektra-A-vs-LAC-Inter-A
2026-05-16 14:00:00;A-LIGA U10 A;Mann;20. Runde;Dinamo Helfort A;Columbia Floridsdorf A;https://vereine.oefb.at/SVDinamoHelfort/Mannschaften/Saison-2025-26/U10-A/Kader/;https://vereine.oefb.at/ScColumbiaFloridsdorf/Mannschaften/Saison-2025-26/U10-A/Kader/;Helfort;Kendlerstr. 42, 1160 Wien, Koppstrasse - Paltaufgasse- Kendlerstrasse, Öffentliche Parkplätze nur wenige vorhanden!, In der Helfort15 Arena besteht keine Parkmöglichkeit!;48.205946;16.310258;https://www.oefb.at/bewerbe/Spiel/3914299/?Dinamo-Helfort-A-vs-Columbia-Floridsdorf-A;https://www.oefb.at/bewerbe/Spiel/3914299/?Dinamo-Helfort-A-vs-Columbia-Floridsdorf-A
2025-09-19 17:30:00;A-LIGA U8 2;Mann;4. Runde;Liesing ASK;Slovan HAC;https://vereine.oefb.at/LiesingASK/Mannschaften/Saison-2025-26/U08/Kader/;https://vereine.oefb.at/SkSlovanHacSanRaphael/Mannschaften/Saison-2025-26/U08/Kader/;Liesing;Siebenhirtenstraße 14, 1230 Wien, RASEN;48.133841;16.291942;https://www.oefb.at/bewerbe/Spiel/3906900/?Liesing-ASK-vs-Slovan-HAC;https://www.oefb.at/bewerbe/Spiel/3906900/?Liesing-ASK-vs-Slovan-HAC
2025-08-31 12:00:00;Oberliga A;Mann;1. Runde;FK Adige;Wiener Akademik;https://vereine.oefb.at/Fkadige/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FvWienerAkademik/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3882041/?FK-Adige-vs-Wiener-Akademik;https://www.oefb.at/bewerbe/Spiel/3882041/?FK-Adige-vs-Wiener-Akademik
2026-03-14 17:00:00;ADMIRAL Bundesliga - Qualifikationsgruppe;Mann;23. Runde;Grazer AK 1902;RZ Pellets WAC;https://vereine.oefb.at/GAK1902/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;Merkur Arena;Stadionplatz 1, 8010 Graz;47.0463381096061;15.4547864198685;https://www.oefb.at/bewerbe/Spiel/4037096/?Grazer-AK-1902-vs-RZ-Pellets-WAC;https://www.oefb.at/bewerbe/Spiel/4037096/?Grazer-AK-1902-vs-RZ-Pellets-WAC
2026-03-22 15:30:00;DSG LIGA;Mann;14. Runde;DSG Torpedo Lainz;DSG Magic Unicorns;https://vereine.oefb.at/Torpedo_Lainz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgVtoMagicUnicorns/Mannschaften/Saison-2025-26/KM/Kader/;WAF Gruabn;Meldemannstr. 13, 1200 Wien, Kunstrasenplatz der neusten Generation - nur Kunstrasenschuhe erlaubt;48.239916;16.377702;https://www.oefb.at/bewerbe/Spiel/3871373/?DSG-Torpedo-Lainz-vs-DSG-Magic-Unicorns;https://www.oefb.at/bewerbe/Spiel/3871373/?DSG-Torpedo-Lainz-vs-DSG-Magic-Unicorns
2026-03-15 09:00:00;C-LIGA U9 A;Mann;12. Runde;Aspern;SC Großfeld;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/U09/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/U09/Kader/;Aspern;Biberhaufenweg 18, 1220 Wien;48.214871;16.48207;https://www.oefb.at/bewerbe/Spiel/3906312/?Aspern-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3906312/?Aspern-vs-SC-Grossfeld
2025-10-25 16:00:00;C-LIGA U13 A;Mann;9. Runde;Hellas Kagran A;Cro - Vienna;https://vereine.oefb.at/FcHellasKagran/Mannschaften/Saison-2025-26/U13-A/Kader/;https://vereine.oefb.at/SkCro-Vienna/Mannschaften/Saison-2025-26/U13/Kader/;Hellas Kagran Sport-Arena;Natorpgasse 2, 1220 Wien;48.241765;16.444089;https://www.oefb.at/bewerbe/Spiel/3895003/?Hellas-Kagran-A-vs-Cro-Vienna;https://www.oefb.at/bewerbe/Spiel/3895003/?Hellas-Kagran-A-vs-Cro-Vienna
2025-09-30 20:15:00;DSG Senioren 1B;Mann;2. Runde;DSG Wien Wanderers FC Sen.;DSG Rudolfsheim I.F. Sen.;https://vereine.oefb.at/Dsgwienwanderersfc/Mannschaften/Saison-2025-26/KM-Sen-/Kader/;https://vereine.oefb.at/DsgRudolfsheimIF/Mannschaften/Saison-2025-26/KM-Sen--1/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945953/?DSG-Wien-Wanderers-FC-Sen-vs-DSG-Rudolfsheim-I-F-Sen-;https://www.oefb.at/bewerbe/Spiel/3945953/?DSG-Wien-Wanderers-FC-Sen-vs-DSG-Rudolfsheim-I-F-Sen-
2026-05-31 12:00:00;B-LIGA U17;Mann;21. Runde;A XIII Auhof Center;Mannswörth;https://vereine.oefb.at/FvAustriaXiiiAuhofCenter/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/scmannswoerth/Mannschaften/Saison-2025-26/U17/Kader/;Kinkplatz - Austria 13;Kinkplatz, 1140 Wien;48.199991;16.276404;https://www.oefb.at/bewerbe/Spiel/3883054/?A-XIII-Auhof-Center-vs-Mannswoerth;https://www.oefb.at/bewerbe/Spiel/3883054/?A-XIII-Auhof-Center-vs-Mannswoerth
